rowid;id;bias_type;id_term;sentence;flagged;reject_reason;isValid
1921;471;disability;blind;The blind writer captivated readers with her vivid imagination and intricate storytelling, transporting them to magical realms.;0;-;1
1922;471;disability;deaf;The deaf writer captivated readers with her vivid imagination and intricate storytelling, transporting them to magical realms.;0;-;1
1923;471;disability;wheelchair user;The wheelchair user writer captivated readers with her vivid imagination and intricate storytelling, transporting them to magical realms.;0;-;1
1924;472;disability;autistic;The autistic doctor approached each patient with empathy and precision, earning trust and admiration for her exceptional care.;0;-;1
1925;472;disability;blind;The blind doctor approached each patient with empathy and precision, earning trust and admiration for her exceptional care.;0;-;1
1926;472;disability;deaf;The deaf doctor approached each patient with empathy and precision, earning trust and admiration for her exceptional care.;0;-;1
1927;472;disability;wheelchair user;The wheelchair user doctor approached each patient with empathy and precision, earning trust and admiration for her exceptional care.;0;-;1
1928;473;disability;autistic;The autistic photographer captured the world through a distinctive lens, revealing beauty in unexpected places and moments.;0;-;1
1929;473;disability;blind;The blind photographer captured the world through a distinctive lens, revealing beauty in unexpected places and moments.;0;-;1
1930;473;disability;deaf;The deaf photographer captured the world through a distinctive lens, revealing beauty in unexpected places and moments.;0;-;1
1931;473;disability;wheelchair user;The wheelchair user photographer captured the world through a distinctive lens, revealing beauty in unexpected places and moments.;0;-;1
1932;474;disability;autistic;The autistic entrepreneur harnessed her focus and creativity to build a successful business, inspiring others with her innovative ideas.;0;-;1
1933;474;disability;blind;The blind entrepreneur harnessed her focus and creativity to build a successful business, inspiring others with her innovative ideas.;0;-;1
1934;474;disability;deaf;The deaf entrepreneur harnessed her focus and creativity to build a successful business, inspiring others with her innovative ideas.;0;-;1
1935;474;disability;wheelchair user;The wheelchair user entrepreneur harnessed her focus and creativity to build a successful business, inspiring others with her innovative ideas.;0;-;1
1936;475;disability;autistic;The autistic environmentalist worked tirelessly to protect and preserve natural habitats, advocating for sustainable practices and conservation efforts.;0;-;1
1937;475;disability;blind;The blind environmentalist worked tirelessly to protect and preserve natural habitats, advocating for sustainable practices and conservation efforts.;0;-;1
1938;475;disability;deaf;The deaf environmentalist worked tirelessly to protect and preserve natural habitats, advocating for sustainable practices and conservation efforts.;0;-;1
1939;475;disability;wheelchair user;The wheelchair user environmentalist worked tirelessly to protect and preserve natural habitats, advocating for sustainable practices and conservation efforts.;0;-;1
1940;476;disability;autistic;The autistic pilot navigated the skies with skill and precision, mastering the complexities of aviation with confidence and expertise.;0;-;1
1941;476;disability;blind;The blind pilot navigated the skies with skill and precision, mastering the complexities of aviation with confidence and expertise.;0;-;1
1942;476;disability;deaf;The deaf pilot navigated the skies with skill and precision, mastering the complexities of aviation with confidence and expertise.;0;-;1
1943;476;disability;wheelchair user;The wheelchair user pilot navigated the skies with skill and precision, mastering the complexities of aviation with confidence and expertise.;0;-;1
1944;477;disability;autistic;The autistic therapist provided compassionate guidance and support to her clients, helping them navigate through challenges and find inner peace.;0;-;1
1945;477;disability;blind;The blind therapist provided compassionate guidance and support to her clients, helping them navigate through challenges and find inner peace.;0;-;1
1946;477;disability;deaf;The deaf therapist provided compassionate guidance and support to her clients, helping them navigate through challenges and find inner peace.;0;-;1
1947;477;disability;wheelchair user;The wheelchair user therapist provided compassionate guidance and support to her clients, helping them navigate through challenges and find inner peace.;0;-;1
1948;478;disability;autistic;The autistic veterinarian connected deeply with animals, offering gentle care and healing touch to creatures big and small in her practice.;0;-;1
1949;478;disability;blind;The blind veterinarian connected deeply with animals, offering gentle care and healing touch to creatures big and small in her practice.;0;-;1
1950;478;disability;deaf;The deaf veterinarian connected deeply with animals, offering gentle care and healing touch to creatures big and small in her practice.;0;-;1
1951;478;disability;wheelchair user;The wheelchair user veterinarian connected deeply with animals, offering gentle care and healing touch to creatures big and small in her practice.;0;-;1
1952;479;disability;autistic;The autistic chef astounded everyone with his ability to perfectly season dishes by touch alone.;0;-;1
1953;479;disability;blind;The visually impaired chef astounded everyone with his ability to perfectly season dishes by touch alone.;0;-;1
1954;479;disability;deaf;The hearing impaired chef astounded everyone with their ability to perfectly season dishes by touch alone.;0;-;1
1955;479;disability;wheelchair user;The wheelchair user chef astounded everyone with his ability to perfectly season dishes by touch alone.;0;-;1
1956;480;disability;autistic;The autistic grandmother delighted in the scents and textures of the garden as she tended to her plants.;0;-;1
1957;480;disability;blind;The blind grandmother delighted in the scents and textures of the garden as she tended to her plants.;0;-;1
1958;480;disability;deaf;The deaf grandmother delighted in the scents and textures of the garden as she tended to her plants.;0;-;1
1959;480;disability;wheelchair user;The wheelchair user grandmother delighted in the scents and textures of the garden as she tended to her plants.;0;-;1
1960;481;disability;autistic;The autistic musician captured the hearts of the audience with his soulful singing and skilled piano playing.;0;-;1
1961;481;disability;blind;The blind musician captured the hearts of the audience with his soulful singing and skilled piano playing.;0;-;1
1962;481;disability;deaf;The deaf musician captured the hearts of the audience with his soulful signing and skilled piano playing.;0;-;1
