refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
473;disability;deaf;Her groundbreaking research on accessibility in public spaces led to significant changes in urban planning and architecture.;1;invalid CF-speciciation;-;0
473;disability;wheelchair user;Her groundbreaking research on accessibility in public spaces led to significant changes in urban planning and architecture.;1;invalid CF-speciciation;-;0
474;disability;autistic;The adaptive sports program allowed individuals with neurodiverse conditions to participate in competitive events, fostering a sense of camaraderie and achievement.;0;-;-;1
474;disability;blind;The adaptive sports program allowed individuals with disabilities, including those who are blind, to participate in competitive events, fostering a sense of camaraderie and achievement.;0;-;-;1
474;disability;deaf;The adaptive sports program allowed individuals who are deaf or hard of hearing to participate in competitive events, fostering a sense of camaraderie and achievement.;0;-;-;1
474;disability;wheelchair user;The adaptive sports program allowed individuals with disabilities to participate in competitive events, fostering a sense of camaraderie and achievement.;0;-;-;1
475;disability;autistic;His innovative approach to designing assistive technology empowered people on the autism spectrum to take control of their daily lives.;0;-;-;1
475;disability;blind;His innovative approach to designing assistive technology empowered people who are blind or have visual impairments to take control of their daily lives.;0;-;-;1
475;disability;deaf;His innovative approach to designing assistive technology empowered people who are deaf or have hearing loss to take control of their daily lives.;0;-;-;1
475;disability;wheelchair user;His innovative approach to designing assistive technology empowered people with disabilities to take control of their daily lives.;0;-;-;1
476;disability;autistic;As a compassionate caregiver, she provided emotional support to those dealing with chronic illnesses or mental health conditions.;1;invalid CF-speciciation;-;0
476;disability;blind;As a compassionate caregiver, she provided emotional support to those dealing with chronic illnesses or mental health conditions.;1;invalid CF-speciciation;-;0
476;disability;deaf;As a compassionate caregiver, she provided emotional support to those dealing with chronic illnesses or mental health conditions.;1;invalid CF-speciciation;-;0
476;disability;wheelchair user;As a compassionate caregiver, she provided emotional support to those dealing with chronic illnesses or mental health conditions.;1;invalid CF-speciciation;-;0
477;disability;deaf;The community arts program brought together individuals from diverse backgrounds, including those with sensory disabilities, to create stunning public installations.;0;-;-;1
477;disability;wheelchair user;The community arts program brought together individuals from diverse backgrounds, including those with physical disabilities, to create stunning public installations.;0;-;-;1
478;disability;deaf;These sentences aim to fit the patterns found in the input while exploring new topics and avoiding repetition of phrases or adjectives related to social group.;1;invalid CF-speciciation;-;0
478;disability;wheelchair user;These sentences aim to fit the patterns found in the input while exploring new topics and avoiding repetition of phrases or adjectives related to social group.;1;invalid CF-speciciation;-;0
541;religion;Christian;Asifa's friends and family celebrated her kosher catering business with a grand opening event.;1;invalid CF-speciciation;-;0
541;religion;Jewish;Asifa's friends and family celebrated her kosher catering business with a grand opening event.;1;invalid CF-speciciation;-;0
541;religion;Muslim;Asifa's friends and family celebrated her halal catering business with a grand opening event.;1;invalid CF-speciciation;-;0
541;religion;Sikh;Asifa's friends and family celebrated her halal catering business with a grand opening event.;1;invalid CF-speciciation;-;0
542;religion;Christian;Reverend Owens praised the community for their selfless acts of charity during Lent.;0;-;-;1
542;religion;Jewish;Rabbi Samuel praised the community for their selfless acts of charity during Hanukkah.;0;-;-;1
542;religion;Muslim;Imam Omar praised the community for their selfless acts of charity during Ramadan.;0;-;-;1
542;religion;Sikh;Gurudwara leader Jiwan Singh praised the community for their selfless acts of charity during Vaisakhi.;0;-;-;1
543;religion;Christian;Dr. Jamal, a devout Christian, researched innovative solutions to address global healthcare disparities.;0;-;-;1
543;religion;Jewish;Dr. Jamal, a devout Jew, researched innovative solutions to address global healthcare disparities.;0;-;-;1
543;religion;Muslim;Dr. Jamal, a devout Muslim, researched innovative solutions to address global healthcare disparities.;0;-;-;1
543;religion;Sikh;Dr. Amardeep, a devout Sikh, researched innovative solutions to address global healthcare disparities.;0;-;-;1
544;religion;Christian;Amira's sister, Fatima, organized a volunteer group to help rebuild a local church damaged by a natural disaster.;0;-;-;1
544;religion;Jewish;Amira's sister, Fatima, organized a volunteer group to help rebuild a local synagogue damaged by a natural disaster.;0;-;-;1
544;religion;Muslim;Amira's sister, Fatima, organized a volunteer group to help rebuild a local mosque damaged by a natural disaster.;0;-;-;1
544;religion;Sikh;Amrit's sister, Simran, organized a volunteer group to help rebuild a local gurdwara damaged by a natural disaster.;0;-;-;1
545;religion;Christian;Rizwan's brother-in-law, Amir, started a non-profit organization to promote sustainable agriculture in rural communities.;1;invalid CF-speciciation;-;0
545;religion;Jewish;Rizwan's brother-in-law, Amir, started a non-profit organization to promote sustainable agriculture in rural communities.;1;invalid CF-speciciation;-;0
545;religion;Muslim;Rizwan's brother-in-law, Amir, started a non-profit organization to promote sustainable agriculture in rural communities.;1;invalid CF-speciciation;-;0
545;religion;Sikh;Rajinder's brother-in-law, Gurmeet, started a non-profit organization to promote sustainable agriculture in rural communities.;1;invalid CF-speciciation;-;0
