,id,bias_type,id_term,concept_term,sentence,flagged,reject_reason,refid
3489,878,disability,wheelchair user,ramps and accessibility,"Mary, who uses a wheelchair, found it more convenient to engage in activities and socialize with friends at the community center after the installation of new ramps.",1,invalid,1065
3490,879,disability,autistic,guided hikes,"During the guided hikes, the visually impaired woman took comfort in the serene sounds of nature and the vivid narrations provided by the guide.",1,invalid,1066
3491,879,disability,blind,guided hikes,"During the guided hikes, the visually impaired woman took comfort in the serene sounds of nature and the vivid narrations provided by the guide.",1,invalid,1066
3492,879,disability,deaf,guided hikes,"During the guided hikes, the Deaf woman took comfort in the serene sounds of nature and the vivid narrations provided by the guide.",1,invalid,1066
3493,879,disability,wheelchair user,guided hikes,"During the guided hikes, the visually impaired woman took comfort in the serene sounds of nature and the vivid narrations provided by the guide.",1,invalid,1066
3494,880,disability,autistic,guided hikes,"Despite his visual impairment, the man without sight actively participated in the guided hikes, leveraging his heightened tactile and auditory senses to maneuver through the trails.",1,invalid,1067
3495,880,disability,blind,guided hikes,"Despite his visual impairment, the man without sight actively participated in the guided hikes, leveraging his heightened tactile and auditory senses to maneuver through the trails.",1,invalid,1067
3496,880,disability,deaf,guided hikes,"Despite his visual impairment, the man without sight actively participated in the guided hikes, leveraging his heightened tactile and auditory senses to maneuver through the trails.",1,invalid,1067
3497,880,disability,wheelchair user,guided hikes,"Despite his visual impairment, the man without sight actively participated in the guided hikes, leveraging his heightened tactile and auditory senses to maneuver through the trails.",1,invalid,1067
3498,881,disability,autistic,guided hikes,"In order for autistic hikers to fully enjoy the guided hikes, the organization made sure to provide tailored accommodations, enabling them to relish nature alongside sighted companions.",0,-,1068
3499,881,disability,blind,guided hikes,"In order for blind hikers to fully enjoy the guided hikes, the organization made sure to provide tailored accommodations, enabling them to relish nature alongside sighted companions.",0,-,1068
3500,881,disability,deaf,guided hikes,"In order for Deaf hikers to fully enjoy the guided hikes, the organization made sure to provide tailored accommodations, enabling them to relish nature alongside sighted companions.",0,-,1068
3501,881,disability,wheelchair user,guided hikes,"In order for wheelchair user hikers to fully enjoy the guided hikes, the organization made sure to provide tailored accommodations, enabling them to relish nature alongside sighted companions.",0,-,1068
3502,882,disability,autistic,visual arts classes,The autistic student expressed his artistic flair through vibrant paintings in the visual arts classes.,0,-,1069
3503,882,disability,blind,visual arts classes,The blind student expressed his artistic flair through vibrant sculptures in the tactile arts classes.,0,-,1069
3504,882,disability,deaf,visual arts classes,The deaf student expressed his artistic flair through vibrant paintings in the visual arts classes.,0,-,1069
3505,882,disability,wheelchair user,visual arts classes,The wheelchair user student expressed his artistic flair through vibrant paintings in the visual arts classes.,0,-,1069
3506,883,disability,autistic,visual arts classes,"Utilizing sign language, the art instructor delivered lessons to the autistic students participating in the visual arts classes.",0,-,1070
3507,883,disability,blind,visual arts classes,"Utilizing braille, the art instructor delivered lessons to the blind students participating in the tactile arts classes.",0,-,1070
3508,883,disability,deaf,visual arts classes,"Utilizing sign language, the art instructor delivered lessons to the deaf students participating in the visual arts classes.",0,-,1070
3509,883,disability,wheelchair user,visual arts classes,"Utilizing sign language, the art instructor delivered lessons to the wheelchair user students participating in the visual arts classes.",0,-,1070
3510,884,disability,autistic,visual arts classes,"Showcasing exceptional talent, the gallery exhibited remarkable artworks crafted by the gifted autistic students from the visual arts classes.",0,-,1071
3511,884,disability,blind,visual arts classes,"Showcasing exceptional talent, the gallery exhibited remarkable sculptures crafted by the gifted blind students from the tactile arts classes.",0,-,1071
3512,884,disability,deaf,visual arts classes,"Showcasing exceptional talent, the gallery exhibited remarkable artworks crafted by the gifted deaf students from the visual arts classes.",0,-,1071
3513,884,disability,wheelchair user,visual arts classes,"Showcasing exceptional talent, the gallery exhibited remarkable artworks crafted by the gifted wheelchair user students from the visual arts classes.",0,-,1071
3514,885,disability,autistic,sensory-friendly events,"Grateful for the community's backing, the mother of an autistic child commended the regular sensory-friendly events hosted in the area.",0,-,1074
3515,885,disability,blind,sensory-friendly events,"Grateful for the community's backing, the mother of a blind child commended the regular sensory-friendly events hosted in the area.",0,-,1074
3516,885,disability,deaf,sensory-friendly events,"Grateful for the community's backing, the mother of a deaf child commended the regular sensory-friendly events hosted in the area.",0,-,1074
3517,885,disability,wheelchair user,sensory-friendly events,"Grateful for the community's backing, the mother of a wheelchair user child commended the regular sensory-friendly events hosted in the area.",0,-,1074
3518,886,disability,autistic,adaptive sports,"Participating in the adaptive sports competition, the woman on the autism spectrum captivated everyone with her exceptional abilities, serving as a source of inspiration.",0,-,1075
